lat,lng,class,lswi,ci,evi,mndwi,ndbi,ndwi,savi,ndvi,ndpi,wetness,wwi
609139.7869,2700480.35,vegetation,0.14725171,0.55189997,-1.8999791,-0.10483526,-0.14725171,0.14725171,0.4331028,0.28874284,-0.040806968,0.28472552,0.3895608
613658.6287,2700046.533,vegetation,0.220258,0.4610949,-3.3143609,-0.10494245,-0.220258,0.220258,0.55324125,0.3688365,-0.036123816,0.36219937,0.46714184
615919.1253,2704056.959,vegetation,0.1416891,0.56829697,-1.4690323,-0.089758195,-0.1416891,0.1416891,0.41289154,0.2752687,-0.0441372,0.26904958,0.3588078
616192.7586,2705624.705,vegetation,0.17535801,0.5877701,-1.1952116,-0.039863713,-0.17535801,0.17535801,0.389431,0.2596282,-0.051753145,0.28417075,0.32403445
618830.3892,2740714.736,vegetation,0.19200113,0.53185093,-2.2329583,-0.07202303,-0.19200113,0.19200113,0.4584033,0.3056101,-0.034505207,0.31587443,0.38789746
620946.842,2743864.259,vegetation,0.09700368,0.5371176,-4.066899,-0.18775803,-0.09700368,0.09700368,0.45169377,0.30113664,-0.032710586,0.25007153,0.43782955
619666.2359,2743226.866,vegetation,0.003902484,0.65151376,-1.2442036,-0.18602744,-0.003902484,0.003902484,0.31650653,0.21101019,-0.046856996,0.12185111,0.30787855
618244.6213,2742353.555,vegetation,0.14265773,0.54874176,-1.9194263,-0.11564544,-0.14265773,0.14265773,0.43704483,0.29137087,-0.044922512,0.28253603,0.39818147
619841.0414,2739549.285,vegetation,0.13488449,0.51306,-4.20701,-0.16373357,-0.13488449,0.13488449,0.48272535,0.32182467,-0.030600388,0.2838743,0.44760787
602747.5787,2741133.725,vegetation,0.012246034,0.689396,-1.4165691,-0.1617655,-0.012246034,0.012246034,0.27577507,0.18385504,-0.03686058,0.14671572,0.30848122
603402.4028,2739573.125,vegetation,0.21860582,0.4723618,-3.3081572,-0.10609749,-0.21860582,0.21860582,0.5375301,0.35836178,-0.04266548,0.36288583,0.46898332
602180.5529,2740503.328,vegetation,0.113191225,0.9051724,-0.11526833,0.1085633,-0.113191225,0.113191225,0.074657865,0.049773756,-0.06645359,0.14739744,0.038834143
603674.1713,2741453.744,vegetation,0.0763739,0.57427114,-3.6130383,-0.18715322,-0.0763739,0.0763739,0.4056338,0.27042916,-0.036488965,0.22228506,0.40943828
604164.3244,2742788.1,vegetation,0.08805133,0.6855346,-0.86351126,-0.0724255,-0.08805133,0.08805133,0.2798426,0.18656716,-0.05118971,0.20869462,0.28112012
602523.3314,2742462.721,vegetation,0.10422535,0.60814655,-1.6285456,-0.11201559,-0.10422535,0.10422535,0.36549214,0.24366775,-0.03878374,0.24360308,0.3556187
605672.535,2741781.985,vegetation,0.076185055,0.5554548,-3.155975,-0.18849373,-0.076185055,0.076185055,0.4286859,0.28579757,-0.03182329,0.23625834,0.4247521
603335.6169,2738946.432,vegetation,0.082430564,0.5919275,-1.7729583,-0.1455446,-0.082430564,0.082430564,0.38449797,0.2563386,-0.038998436,0.2328002,0.3783448
573977.9421,2735940.587,vegetation,0.19136758,0.42890534,-5.7777195,-0.17223592,-0.19136758,0.19136758,0.59949565,0.39967284,-0.030470187,0.34750655,0.5197425
574342.4804,2734611.987,vegetation,0.23340134,0.41880885,-5.650829,-0.1405885,-0.23340134,0.23340134,0.614436,0.40963316,-0.035386633,0.38253793,0.5231264
575700.293,2734697.608,vegetation,0.20174165,0.46859902,-3.1153908,-0.120554164,-0.20174165,0.20174165,0.5427504,0.3618421,-0.040274426,0.35016772,0.4707219
572680.628,2737968.675,vegetation,0.19583376,0.5412211,-1.5448052,-0.05764275,-0.19583376,0.19583376,0.446496,0.29767233,-0.052308533,0.30233604,0.35997877
569887.8169,2739050.027,vegetation,0.16210666,0.6168099,-0.9401509,-0.029175187,-0.16210666,0.16210666,0.35549518,0.23700377,-0.057195816,0.26955256,0.29872775
582351.7154,2722134.312,wetland,0.07279049,0.8518557,-0.413916,0.012718696,-0.07279049,0.07279049,0.119993225,0.07999774,-0.026126903,0.11832105,0.10560236
582362.3572,2720334.213,wetland,0.07611914,1.1497248,0.14329533,0.1956324,-0.07611914,0.07611914,-0.10446862,-0.06964837,-0.04678999,0.08997883,-0.10565356
581009.5243,2719152.272,wetland,0.113936275,1.013002,0.014135386,0.17134473,-0.113936275,0.113936275,-0.009688184,-0.006459021,-0.053047817,0.1366174,-0.034727316
581870.6234,2718765.963,wetland,0.07980818,1.1135607,0.107974425,0.18732512,-0.07980818,0.07980818,-0.080591306,-0.053729553,-0.049521733,0.09900645,-0.08831867
584011.0898,2719874.446,wetland,0.11607007,0.9425413,-0.07137529,0.12598841,-0.11607007,0.11607007,0.04436716,0.029579148,-0.06221776,0.1467251,0.020736692
586230.5298,2719731.463,wetland,0.079890765,0.61512524,-1.8990651,-0.13501951,-0.079890765,0.079890765,0.35743222,0.23829406,-0.032535885,0.2178334,0.3528529
586722.7144,2721143.352,wetland,-0.024743512,0.870387,-0.28550187,-0.08284538,0.024743512,-0.024743512,0.103942975,0.0692974,-0.048649948,0.0380146,0.12085998
580175.0008,2714921.026,wetland,0.060543913,1.1045905,0.08976505,0.16021043,-0.060543913,0.060543913,-0.074541606,-0.04969639,-0.069071375,0.072594464,-0.08761596
581526.9549,2716337.661,wetland,0.083027065,1.0249884,0.024629792,0.14247774,-0.083027065,0.083027065,-0.01850935,-0.012340036,-0.067576185,0.10565362,-0.03682412
579809.0071,2716327.734,wetland,0.06739496,1.0505432,0.04760916,0.14221673,-0.06739496,0.06739496,-0.03697163,-0.024648698,-0.06592504,0.09264516,-0.049571566
580730.9586,2717820.111,wetland,0.06564048,1.115391,0.10035811,0.17219217,-0.06564048,0.06564048,-0.08181925,-0.05454831,-0.06314207,0.07852091,-0.09367127
584525.7902,2717607.784,wetland,0.098006785,1.0033143,0.003422313,0.14462745,-0.098006785,0.098006785,-0.002481483,-0.001654384,-0.067654766,0.11666246,-0.02796499
582880.0281,2717519.643,wetland,0.06382601,1.0989653,0.08583256,0.16128519,-0.06382601,0.06382601,-0.07072153,-0.047149558,-0.06821518,0.07614943,-0.085135765
584659.4388,2719173.955,wetland,0.07582484,1.0814048,0.07524083,0.16052507,-0.07582484,0.07582484,-0.058663454,-0.03911049,-0.06736147,0.08794788,-0.072577186
585947.6492,2719181.837,wetland,0.16016646,0.5955956,-1.3997805,-0.06146413,-0.16016646,0.16016646,0.38016573,0.25345045,-0.049076714,0.27504787,0.336512
582964.1622,2715406.919,wetland,0.06511382,1.0846587,0.074171916,0.15475431,-0.06511382,0.06511382,-0.0609131,-0.040610347,-0.07068113,0.07949566,-0.07525864
581682.9335,2714147.092,wetland,0.10017147,0.69924587,-0.6425349,-0.037764736,-0.10017147,0.10017147,0.26548123,0.17699271,-0.056247264,0.18987796,0.2276427
579902.5185,2712493.197,wetland,0.06231084,1.130719,0.11247297,0.17587233,-0.06231084,0.06231084,-0.09202092,-0.061349694,-0.061797753,0.07552271,-0.10034961
578111.1911,2712717.873,wetland,0.070123546,1.1255285,0.113399334,0.18474448,-0.070123546,0.070123546,-0.0885829,-0.059057526,-0.052522417,0.08705258,-0.097691886
579388.8642,2714681.735,wetland,0.060689777,1.120988,0.10364484,0.16975187,-0.060689777,0.060689777,-0.0855615,-0.057043258,-0.06433117,0.07506097,-0.094690904
581686.5935,2713520.977,wetland,0.060415745,1.0922589,0.08113025,0.15315315,-0.060415745,0.060415745,-0.06614041,-0.044095367,-0.06930056,0.07650862,-0.07664453
580744.9928,2715393.911,wetland,0.06434108,0.9669337,-0.03510997,0.09810954,-0.06434108,0.06434108,0.025215685,0.016811078,-0.06567487,0.10431915,0.006209609
584412.0003,2724572.971,wetland,-0.02068889,0.87822837,-0.27220702,-0.07860032,0.02068889,-0.02068889,0.09724693,0.064833246,-0.05049529,0.03864933,0.117249645
583536.1273,2727463.621,wetland,0.045778412,0.6863396,-1.4374366,-0.12862109,-0.045778412,0.045778412,0.27899402,0.1860007,-0.034716144,0.17909324,0.3077143
584753.4752,2727236.186,wetland,0.001893728,0.84167224,-0.3267554,-0.06603213,-0.001893728,0.001893728,0.12895046,0.085969575,-0.051817853,0.064882785,0.13091491
583611.4188,2726837.925,wetland,-0.05842166,0.8399488,-0.405954,-0.13781185,0.05842166,-0.05842166,0.13047639,0.08698678,-0.047488365,0.014395498,0.15220736
581752.1639,2726748.596,wetland,-0.019676052,0.87491685,-0.29136747,-0.07828486,0.019676052,-0.019676052,0.10006801,0.06671398,-0.046781193,0.028923498,0.107208356
580893.8308,2726743.574,wetland,0.08822794,1.2501915,0.32113516,0.23005487,-0.08822794,0.08822794,-0.1667744,-0.11118672,-0.02001009,0.10723065,-0.12282422
580321.1572,2726818.52,wetland,0.025167251,0.72422975,-1.1574005,-0.1265976,-0.025167251,0.025167251,0.23990114,0.1599382,-0.03593614,0.15016595,0.27676353
579031.4427,2727202.466,wetland,0.004356317,0.78881246,-0.6220995,-0.1049122,-0.004356317,0.004356317,0.17708537,0.1180602,-0.044319194,0.080827676,0.18573987
581405.0633,2724946.391,wetland,0.08866366,1.2437804,0.29381812,0.22249673,-0.08866366,0.08866366,-0.16296503,-0.10864714,-0.03260307,0.1052313,-0.117265426
582618.8694,2725344.889,wetland,-0.023304157,0.8743139,-0.29296568,-0.08409157,0.023304157,-0.023304157,0.1005827,0.06705713,-0.048696805,0.036637057,0.12072862
583976.6209,2725587.828,wetland,0.10265476,0.8094565,-0.39815572,0.025320575,-0.10265476,0.10265476,0.15795164,0.105304256,-0.04695063,0.16212973,0.13680916
585622.3894,2725519.595,wetland,0.073548384,0.6286859,-1.9379392,-0.14373706,-0.073548384,0.073548384,0.34196737,0.22798386,-0.04017618,0.20690489,0.35064194
585772.2153,2724424.753,wetland,0.07983782,0.97310215,-0.034511756,0.10471955,-0.07983782,0.07983782,0.020447705,0.013632274,-0.054047413,0.11552814,0.010808587
586211.1536,2722862.089,wetland,-0.011980463,0.7572055,-0.8935805,-0.14588334,0.011980463,-0.011980463,0.20725073,0.13817081,-0.041569088,0.10406261,0.24994595
585500.9558,2721996.754,wetland,0.108805954,0.7656091,-0.56725895,0.00484734,-0.108805954,0.108805954,0.1991246,0.13275355,-0.042471506,0.19504192,0.19019459
584858.4115,2721758.019,wetland,0.15196441,0.84462386,-0.2681095,0.10434163,-0.15196441,0.15196441,0.12634383,0.08423189,-0.04949767,0.19571908,0.091377445
583497.4809,2721984.598,wetland,-0.012786151,0.7334876,-1.2506266,-0.16596691,0.012786151,-0.012786151,0.23060925,0.15374345,-0.037590474,0.09306738,0.2590343
587662.3145,2719662.124,wetland,-0.0527906,0.73781675,-1.2065731,-0.20522675,0.0527906,-0.0527906,0.22629821,0.15086932,-0.04126101,0.07819441,0.28342116
589026.0514,2719044.615,wetland,-0.0270926,0.7083126,-2.2709033,-0.20379147,0.0270926,-0.0270926,0.2561127,0.17074595,-0.03091832,0.10957388,0.31336534
587616.7944,2715513.603,wetland,0.09688865,0.96479225,-0.06117067,0.11143931,-0.09688865,0.09688865,0.026878146,0.017919332,-0.031586338,0.14583036,0.03439105
589553.1432,2714978.006,wetland,0.026367571,0.83786154,-0.38986355,-0.051551398,-0.026367571,0.026367571,0.13232796,0.08822127,-0.048199378,0.099759035,0.15131043
588487.729,2713640.652,wetland,0.03464253,0.82316184,-0.46302357,-0.043929152,-0.03464253,0.03464253,0.14548881,0.09699532,-0.03646292,0.1526319,0.19656105
587861.5571,2710740.781,wetland,0.059820622,1.0986025,0.09563829,0.1669583,-0.059820622,0.059820622,-0.07047464,-0.046984833,-0.0435614,0.09626351,-0.07069478
586855.6044,2711282.375,wetland,0.04375164,0.7963855,-0.6651797,-0.06401586,-0.04375164,0.04375164,0.17001536,0.11334675,-0.039660227,0.12428039,0.18829626
586855.6044,2711282.375,wetland,0.04375164,0.7963855,-0.6651797,-0.06401586,-0.04375164,0.04375164,0.17001536,0.11334675,-0.039660227,0.12428039,0.18829626
585852.1333,2711432.716,wetland,0.072545126,0.7227687,-1.1607345,-0.07608513,-0.072545126,0.072545126,0.2413766,0.16092195,-0.03177592,0.18374105,0.25982618
584920.2923,2711583.562,wetland,0.1285758,0.7602041,-0.4610151,0.029538168,-0.1285758,0.1285758,0.20434153,0.13623188,-0.055214725,0.1990108,0.16947263
585846.8486,2712293.628,wetland,0.112826124,0.7351206,-0.56298673,-0.001560468,-0.112826124,0.112826124,0.22897963,0.15265764,-0.04992885,0.20656925,0.20812972
585186.6811,2714872.425,wetland,0.089147285,0.8899433,-0.13835958,0.08229679,-0.089147285,0.089147285,0.087346144,0.05823279,-0.05921549,0.14201851,0.059721727
584677.0129,2716278.146,wetland,0.065130815,0.8321445,-0.2980836,0.005345502,-0.065130815,0.065130815,0.13742112,0.09161695,-0.053167976,0.14692882,0.14158331
583166.3297,2717521.346,wetland,0.069881424,0.99541897,-0.004824603,0.11166478,-0.069881424,0.069881424,0.003443552,0.002295786,-0.067806266,0.10952615,-0.002138627
583368.8912,2719557.519,wetland,0.06309936,1.0579139,0.059612982,0.13913365,-0.06309936,0.06309936,-0.0422115,-0.028142037,-0.05561694,0.097595476,-0.04153818
582942.2949,2719085.367,wetland,0.06752696,1.174201,0.15558448,0.20063646,-0.06752696,0.06752696,-0.12017821,-0.08012186,-0.048574,0.080515295,-0.12012116
581665.5379,2717121.144,wetland,0.063667156,1.081006,0.07324493,0.15184894,-0.063667156,0.063667156,-0.058387287,-0.038926385,-0.066862136,0.08094271,-0.07090622
582600.2116,2716422.238,wetland,0.063400835,1.0932978,0.0813067,0.15594868,-0.063400835,0.063400835,-0.06685203,-0.044569794,-0.07096196,0.07663384,-0.07931484
584589.7708,2718860.46,wetland,0.07164023,1.0831164,0.075705945,0.1586098,-0.07164023,0.07164023,-0.059847746,-0.039900053,-0.06757358,0.08785278,-0.07075701
590168.1115,2719521.569,wetland,0.08984345,1.0227852,0.02868137,0.13960779,-0.08984345,0.08984345,-0.016895792,-0.011264255,-0.047468163,0.1091751,-0.030432682
593027.6341,2720009.976,wetland,-0.009275834,0.89268506,-0.24904701,-0.042177785,0.009275834,-0.009275834,0.0850473,0.05669984,-0.028464291,0.06919564,0.11137343
594525.1752,2720802.755,wetland,0.1800354,0.85205185,-0.24178366,0.14201052,-0.1800354,0.1800354,0.11982119,0.07988338,-0.04839506,0.20207702,0.060066503
598017.3225,2722861.935,wetland,0.12899883,0.93427175,-0.119005404,0.116793945,-0.12899883,0.12899883,0.050969724,0.03398089,-0.043791242,0.1871549,0.07036095
597012.3454,2723324.522,wetland,0.12385015,0.6053776,-2.0067563,-0.10182184,-0.12385015,0.12385015,0.36871013,0.2458128,-0.03616192,0.24993822,0.35176006
595944.523,2722534.412,wetland,0.05147534,0.7806227,-0.6003027,-0.057065707,-0.05147534,0.05147534,0.18479855,0.12320258,-0.044509303,0.13264892,0.18971463
596382.4992,2721285.103,wetland,0.05980715,0.9229529,-0.18249768,0.040303994,-0.05980715,0.05980715,0.060098816,0.040067077,-0.025727788,0.149153,0.108849
592161.3187,2710298.828,wetland,0.044240363,0.7115179,-1.312881,-0.11922699,-0.044240363,0.044240363,0.2528235,0.1685534,-0.03712103,0.16418065,0.28340766
592147.3976,2712411.998,wetland,0.07992478,1.0695109,0.09228931,0.15085334,-0.07992478,0.07992478,-0.050380394,-0.033588108,-0.035632044,0.11405707,-0.03679627
590708.2292,2713498.35,wetland,0.061412755,0.98249316,-0.033969354,0.07029567,-0.061412755,0.061412755,0.013245655,0.008830713,-0.034673575,0.11474048,0.04444481
591844.5246,2714914.616,wetland,0.18468304,0.5791834,-1.9388628,-0.054065257,-0.18468304,0.18468304,0.3997062,0.26647732,-0.039966345,0.3064606,0.36052585
593200.5603,2715549.754,wetland,0.12005896,0.53051186,-3.7925246,-0.15593152,-0.12005896,0.12005896,0.46011811,0.30675235,-0.02161843,0.26952162,0.42545316
592976.4159,2716957.113,wetland,0.1619898,0.8687157,-0.29885057,0.11841664,-0.1619898,0.1619898,0.10537755,0.07025376,-0.031658437,0.22578041,0.10736377
590951.5124,2709116.885,wetland,0.005375996,0.9399562,-0.09476938,-0.009200841,-0.005375996,0.005375996,0.04642513,0.030951116,-0.060568295,0.057717208,0.066918045
591459.4947,2708102.703,wetland,-0.035007443,0.8809415,-0.26274648,-0.08878966,0.035007443,-0.035007443,0.094943054,0.063297294,-0.048507236,0.04383088,0.13262053
591748.0449,2707791.516,wetland,-0.001908949,0.87284106,-0.26239,-0.059586443,0.001908949,-0.001908949,0.10184125,0.06789627,-0.054263566,0.047283765,0.106870204
591752.6574,2707087.13,wetland,0.028896473,0.871517,-0.3262029,-0.028991623,-0.028896473,0.028896473,0.10297462,0.06865178,-0.03843858,0.09803922,0.12703083
591686.6588,2706225.746,wetland,-0.018855076,0.7316502,-1.7664192,-0.17961858,0.018855076,-0.018855076,0.2324457,0.15496768,-0.031586297,0.09323722,0.27285582
590762.5022,2705123.979,wetland,0.033857025,0.6973672,-0.9870443,-0.123126455,-0.033857025,0.033857025,0.26743585,0.17829542,-0.04191181,0.16724175,0.2903682
592907.5598,2705764.173,wetland,0.13763003,0.69279546,-1.0465845,-0.023830209,-0.13763003,0.13763003,0.2722091,0.18147767,-0.04155496,0.21573009,0.23956029
590706.5442,2702697.311,wetland,-0.013046643,0.86361057,-0.30608606,-0.07472971,0.013046643,-0.013046643,0.10977503,0.073185585,-0.04797995,0.057475403,0.13220511
588846.06,2702294.077,wetland,-0.008560705,0.69783074,-1.7589383,-0.18349169,0.008560705,-0.008560705,0.26695392,0.17797375,-0.032428313,0.13137633,0.314868
587483.6566,2702442.057,wetland,0.056657642,0.6933756,-0.9042202,-0.095148295,-0.056657642,0.056657642,0.2716019,0.1810729,-0.041235242,0.16694754,0.26209584
587120.0476,2703300.734,wetland,0.060431346,0.76741844,-0.63478976,-0.044510387,-0.060431346,0.060431346,0.19738528,0.13159394,-0.035061434,0.16306575,0.20757614
587395.4294,2705102.593,wetland,0.1022297,0.91514,-0.12466358,0.09862725,-0.1022297,0.1022297,0.06646295,0.044310104,-0.047775947,0.13723505,0.0386078
585401.4314,2703133.638,wetland,0.02483209,0.8970659,-0.18611932,-0.012864,-0.02483209,0.02483209,0.08138687,0.054259636,-0.055017766,0.06118803,0.07405203
584182.4543,2703282.807,wetland,0.08380748,0.64103574,-2.4448864,-0.12709858,-0.08380748,0.08380748,0.32810584,0.21874249,-0.029945023,0.21279143,0.33989
583101.7032,2704293.83,wetland,0.021737387,0.6384833,-2.7956533,-0.1921216,-0.021737387,0.021737387,0.3309537,0.22064108,-0.028732592,0.1648834,0.357005
583952.9885,2705707.698,wetland,0.017228037,0.6761691,-2.9783473,-0.17828019,-0.017228037,0.017228037,0.2897886,0.19319701,-0.026551744,0.15431899,0.3325992
585526.884,2717770.421,wetland,0.07745326,1.0591716,0.055965636,0.1517072,-0.07745326,0.07745326,-0.043101776,-0.028735632,-0.06837552,0.094138235,-0.057568967
585797.7703,2720276.672,wetland,-0.0261586,0.7182741,-1.7878234,-0.194037,0.0261586,-0.0261586,0.24593191,0.16395864,-0.033455968,0.108766004,0.302803
586008.1076,2720982.385,wetland,-0.002586824,0.86314976,-0.3306843,-0.0717816,0.002586824,-0.002586824,0.110173255,0.07345101,-0.049810275,0.062064115,0.13384572
583789.8111,2720968.868,wetland,0.09000067,0.8692092,-0.20757352,0.05355782,-0.09000067,0.09000067,0.10495341,0.069971226,-0.05558661,0.1544486,0.10089078
582354.9549,2721586.455,wetland,0.14580755,0.5703858,-2.298924,-0.095675975,-0.14580755,0.14580755,0.41034883,0.2735724,-0.028917363,0.28398603,0.379662
580652.5961,2718993.668,wetland,0.07425484,1.1419764,0.13104296,0.19322497,-0.07425484,0.07425484,-0.09942052,-0.06628286,-0.04977923,0.08906167,-0.104163304
581503.6273,2720329.165,wetland,0.28273833,0.4151842,-6.2744737,-0.09042077,-0.28273833,0.28273833,0.6198528,0.4132436,-0.031285383,0.4217762,0.51219696
582838.6019,2724485.245,wetland,0.005439005,0.8269964,-0.5196212,-0.08671044,-0.005439005,0.005439005,0.14203537,0.09469291,-0.042941876,0.0829056,0.16961604
583186.9368,2726052.692,wetland,-0.02098476,0.9040834,-0.17595887,-0.057880353,0.02098476,-0.02098476,0.07555891,0.05037419,-0.05570098,0.022279348,0.0801597
581670.9746,2728391.754,wetland,0.041666668,0.92268294,-0.12864737,0.035232432,-0.041666668,0.041666668,0.060317762,0.040213116,-0.041104004,0.121981256,0.08674882
582385.7041,2728474.243,wetland,0.077789254,0.7558708,-0.7641764,-0.04482678,-0.077789254,0.077789254,0.20854826,0.13903597,-0.038298372,0.16648032,0.21130711
583955.8123,2729031.528,wetland,0.029248917,0.88106656,-0.2108821,-0.011538944,-0.029248917,0.029248917,0.094836965,0.06322661,-0.05367435,0.09438792,0.105926864
583747.398,2728012.774,wetland,-0.02591997,0.7823638,-0.6986968,-0.14404768,0.02591997,-0.02591997,0.18315308,0.122105375,-0.045467913,0.07681046,0.22085814
584820.2228,2728019.283,wetland,0.10511747,0.97482336,-0.038236443,0.1236533,-0.10511747,0.10511747,0.019122573,0.012748797,-0.04348855,0.1558162,0.0321629
585972.3188,2726774.059,wetland,0.08725948,0.8439558,-0.25922018,0.039165545,-0.08725948,0.08725948,0.12693301,0.08462471,-0.052812368,0.1466325,0.107466966
582871.8522,2730903.468,wetland,0.14298351,0.7932559,-0.35319003,0.07165834,-0.14298351,0.14298351,0.17292932,0.11528976,-0.053325273,0.20688505,0.13522671
582876.5262,2730120.807,wetland,0.10556477,0.988269,-0.014153583,0.14161661,-0.10556477,0.10556477,0.008849861,0.00590011,-0.054593395,0.14573728,0.004120668
582882.1333,2729181.615,wetland,0.05543116,0.7975784,-0.44722882,-0.029707685,-0.05543116,0.05543116,0.16890706,0.11260794,-0.04472188,0.13702418,0.16673186
582888.2056,2728164.159,wetland,-0.010349061,0.8914097,-0.19940114,-0.05154263,0.010349061,-0.010349061,0.08611588,0.057412382,-0.054993026,0.047012247,0.09855487
587990.4654,2724360.336,wetland,0.11040178,0.9540058,-0.07408899,0.1215568,-0.11040178,0.11040178,0.035306532,0.023538442,-0.037912186,0.1609112,0.0393544
587267.6898,2725529.822,wetland,0.10224616,0.9632296,-0.05613787,0.12251541,-0.10224616,0.10224616,0.028093383,0.018729536,-0.037129447,0.1546912,0.0321758
593371.8165,2722047.301,wetland,0.06621739,0.74995214,-0.73026794,-0.049822062,-0.06621739,0.06621739,0.21432675,0.14288841,-0.03339951,0.1630005,0.21282257
595017.5559,2722058.432,wetland,-4.68E-05,0.7592142,-1.0315807,-0.134745,4.68E-05,-4.68E-05,0.20530136,0.13687122,-0.035380427,0.100926876,0.23567188
593679.0746,2718918.559,wetland,0.15592311,0.7565621,-0.75741494,0.04297069,-0.15592311,0.15592311,0.20787592,0.13858768,-0.030421982,0.23340346,0.19043277
591865.6127,2711705.723,wetland,0.018960703,0.65417963,-2.2358541,-0.18159004,-0.018960703,0.018960703,0.31358007,0.20905854,-0.03009755,0.15749112,0.33908117
592375.127,2710456.775,wetland,0.07537874,0.67919844,-1.5964882,-0.10639705,-0.07537874,0.07537874,0.2865594,0.19104446,-0.03424046,0.190316,0.29671305
584847.2619,2711817.921,wetland,0.06150972,0.9019685,-0.13819465,0.04807355,-0.06150972,0.06150972,0.07731058,0.05154215,-0.057137445,0.11944546,0.071371906
584775.657,2711817.487,wetland,0.042952802,1.0388349,0.038374647,0.10901627,-0.042952802,0.042952802,-0.028570332,-0.01904762,-0.06529122,0.0752652,-0.033751074
583635.5947,2710871.417,wetland,0.13880162,0.7477584,-0.72226614,0.02310189,-0.13880162,0.13880162,0.21647829,0.14432292,-0.034126412,0.23227295,0.20917106
583556.0368,2712201.484,wetland,0.04676366,0.95816195,-0.048753884,0.067528315,-0.04676366,0.04676366,0.0320478,0.021365974,-0.06434163,0.09691972,0.029391408
579682.809,2713352.875,wetland,0.061874833,1.1123708,0.09821351,0.16584022,-0.061874833,0.061874833,-0.07979164,-0.053196527,-0.06436738,0.076067455,-0.08977276
581324.06,2714301.532,wetland,0.05827838,1.1015494,0.086925186,0.15564078,-0.05827838,0.05827838,-0.07247887,-0.04832118,-0.07097437,0.070199154,-0.08544163
581891.7463,2715165.787,wetland,0.058907278,1.0994958,0.08579959,0.15520409,-0.058907278,0.058907278,-0.07108265,-0.04739033,-0.070446074,0.0723619,-0.08284219
579806.3222,2716797.32,wetland,0.061438605,1.1095661,0.093900755,0.16606098,-0.061438605,0.061438605,-0.07790352,-0.051937737,-0.065586224,0.07452745,-0.091533534
580873.652,2717899.205,wetland,0.066466056,1.1254772,0.10886783,0.17920785,-0.066466056,0.066466056,-0.08854879,-0.059034828,-0.05992556,0.07984586,-0.09936198
583291.2458,2720574.538,wetland,0.088617444,0.9972842,-0.003082714,0.13575329,-0.088617444,0.088617444,0.002039575,0.001359765,-0.053608753,0.12911555,-0.006637725
